地區,大廈名單,最後個案居住日期,相關疑似/確診個案
黃大仙,慈樂邨樂祥樓,,2230
黃大仙,慈樂邨樂誠樓,,1539
黃大仙,慈樂邨樂誠樓,,1586
黃大仙,慈樂邨樂誠樓,,1622
黃大仙,慈樂邨樂誠樓,,1640
黃大仙,慈樂邨樂誠樓,,1955
黃大仙,慈樂邨樂誠樓,,2114
黃大仙,慈樂邨樂誠樓,,2273
黃大仙,慈樂樂信樓,,1686
黃大仙,慈正商場2期 (非住宅),15/07/2020,"1552, 1662"
黃大仙,慈正商場2期 (非住宅),15/7/2020,"1552, 1662"
黃大仙,慈正商場2期 (非住宅),23/07/2020,"1552, 1662, 2345"
黃大仙,慈正邨正和樓,,1605
黃大仙,慈正邨正和樓,,2086
黃大仙,慈正邨正和樓,,2098
黃大仙,慈正邨正安樓,,1444
黃大仙,慈正邨正安樓,,1445
黃大仙,慈正邨正安樓,,1728
黃大仙,慈正邨正安樓,,1764
黃大仙,慈正邨正安樓,,1819
黃大仙,慈正邨正安樓,,2278
黃大仙,慈正邨正安樓,,2279
黃大仙,慈正邨正康樓,,1424
黃大仙,慈正邨正康樓,,1425
黃大仙,慈正邨正康樓,,1555
黃大仙,慈正邨正康樓,,1662
黃大仙,慈正邨正康樓,,1703
黃大仙,慈正邨正康樓,,2345
黃大仙,慈正邨正康樓,,2349
黃大仙,慈正邨正康樓,,2363
黃大仙,慈正邨正康樓,,2364
黃大仙,慈正邨正康樓,,2378
黃大仙,慈正邨正康樓,,2606
黃大仙,慈正邨正德樓,,1736
黃大仙,慈正邨正德樓,,2884
黃大仙,慈正邨正怡樓,,1519
黃大仙,慈正邨正怡樓,,1551
黃大仙,慈正邨正怡樓,,1552
黃大仙,慈正邨正怡樓,,1626
黃大仙,慈正邨正怡樓,,1667
黃大仙,慈正邨正明樓,,1864
黃大仙,慈正邨正明樓,,2139
黃大仙,慈正邨正明樓,,2321
黃大仙,慈正邨正暉樓,,1357
黃大仙,慈正邨正暉樓,,1358
黃大仙,慈正邨正暉樓,,1359
黃大仙,慈正邨正暉樓,,1599
黃大仙,慈正邨正暉樓,,1637
黃大仙,慈正邨正泰樓,,1515
黃大仙,慈正邨正泰樓,,1643
黃大仙,慈正邨正遠樓 (非住宅),14/07/2020,1845
黃大仙,慈正邨正遠樓 (非住宅),14/7/2020,1845
黃大仙,慈正邨正遠樓,,1306
黃大仙,慈正邨正遠樓,,1514
黃大仙,慈正邨正遠樓,,1579
黃大仙,慈正邨正遠樓,,1601
黃大仙,慈正邨正遠樓,,1832
黃大仙,慈正邨正遠樓,,1846
黃大仙,慈民邨民健樓,,1477
黃大仙,慈民邨民健樓,,1517
黃大仙,慈民邨民健樓,,1520
黃大仙,慈民邨民健樓,,2007
黃大仙,慈民邨民健樓,,2071
黃大仙,慈民邨民健樓,,2505
黃大仙,慈民邨民健樓,,2619
黃大仙,慈民邨民泰樓,,1755
黃大仙,慈民邨民泰樓,,2034
黃大仙,慈民邨民泰樓,,2237
黃大仙,慈民邨民裕樓,,1556
黃大仙,慈民邨民裕樓,,1564
黃大仙,慈民邨民裕樓,,1565
黃大仙,慈民邨民裕樓,,1566
黃大仙,慈民邨民裕樓,,1589
黃大仙,慈民邨民裕樓,,1773
黃大仙,慈民邨民裕樓,,1996
黃大仙,慈民邨民裕樓,,2048
黃大仙,慈民邨民裕樓,,2080
黃大仙,慈民邨民裕樓,,2303
黃大仙,慈民邨民裕樓,,2397
黃大仙,慈華大廈 (非住宅),09/07/2020,1842
黃大仙,慈華大廈 西川風味餐廳 (非住宅),06/07/2020,"1430, 1532"
黃大仙,慈華里14號 新昌燒臘飯店 (非住宅),09/07/2020,1541
黃大仙,慈華里5號,,1310
黃大仙,慈雲山中心 (非住宅),16/07/2020,"1404, 1444, 1477, 1491, 1507, 1508, 1520,  1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1637, 1643, 1667, 1669, 1680, 1698, 1702, 1703, 1705, 1709, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1845, 1896, 1902"
黃大仙,慈雲山中心 (非住宅),16/07/2020,"1404, 1444, 1477, 1491, 1507, 1508, 1520,  1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1637, 1667, 1669, 1680, 1698, 1699, 1702, 1703, 1705, 1709, 1720, 1744, 1761, 1773, 1779, 1896"
黃大仙,慈雲山中心 (非住宅),18/07/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520, 1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1845, 1862, 1896, 1902, 1944, 1956, 1963, 2121, 2122"
黃大仙,慈雲山中心 (非住宅),21/07/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520,  1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1622, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1845, 1862, 1896, 1902, 1944, 1956, 1963, 2006, 2121, 2122, 2130, 2237"
黃大仙,慈雲山中心 (非住宅),21/07/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520, 1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1622, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1786, 1819, 1845, 1862, 1896, 1902, 1944, 1956, 1959, 1963, 2006, 2121, 2122, 2123, 2130, 2237, 2259"
黃大仙,慈雲山中心 (非住宅),21/07/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520, 1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1622, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1786, 1819, 1845, 1862, 1896, 1902, 1944, 1956, 1963, 2006, 2121, 2122, 2123, 2130, 2237"
黃大仙,慈雲山中心 (非住宅),21/7/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520,  1538, 1549, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1622, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1786, 1819, 1845, 1862, 1896, 1902, 1944, 1956, 1963, 2006, 2121, 2122, 2123, 2130, 2237"
黃大仙,慈雲山中心 (非住宅),22/07/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520, 1538, 1549, 1555, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1604, 1622, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1786, 1819, 1845, 1862, 1896, 1902, 1944, 1956, 1959, 1963, 2006, 2121, 2122, 2123, 2130, 2187, 2237, 2259, 2285, 2298, 2428"
黃大仙,慈雲山中心 (非住宅),22/07/2020,"1311, 1312, 1404, 1444, 1477, 1491, 1507, 1508, 1520, 1538, 1549, 1555, 1556, 1564, 1565, 1570, 1579, 1583, 1586, 1588, 1601, 1603, 1622, 1637, 1643, 1667, 1669, 1680, 1683, 1698, 1702, 1703, 1705, 1709, 1719, 1720, 1744, 1757, 1761, 1773, 1775, 1779, 1786, 1819, 1845, 1862, 1896, 1902, 1944, 1956, 1959, 1963, 2006, 2121, 2122, 2123, 2130, 2237, 2259, 2298, 2428"
黃大仙,慈雲山中心 中心點 (非住宅),17/07/2020,"1686, 1936"
黃大仙,慈雲山中心 中心點 (非住宅),17/07/2020,"1686, 1936, 2160, 2161"
黃大仙,慈雲山中心 中心點 (非住宅),17/7/2020,"1686, 1936, 2160, 2161"
黃大仙,慈雲山中心 元気寿司 (非住宅),13/07/2020,1668
黃大仙,慈雲山中心 元気寿司 (非住宅),13/7/2020,1668
黃大仙,慈雲山中心 加滕屋 (非住宅),12/07/2020,1603
黃大仙,慈雲山中心 加滕屋 (非住宅),12/7/2020,1603
黃大仙,慈雲山中心 吉野家 (非住宅),11/07/2020,1603
黃大仙,慈雲山中心 吉野家 (非住宅),11/7/2020,1603
黃大仙,慈雲山中心 大家樂 (非住宅),07/07/2020,"1514, 1586, 1756, 1917"
黃大仙,慈雲山中心 大家樂 (非住宅),07/07/2020,"1586, 1756"
黃大仙,慈雲山中心 大家樂 (非住宅),07/07/2020,"1586, 1756, 1917"
黃大仙,慈雲山中心 大家樂 (非住宅),14/07/2020,"1514, 1586, 1622, 1756, 1917"
黃大仙,慈雲山中心 大家樂 (非住宅),14/7/2020,"1514, 1586, 1622, 1756, 1917"
黃大仙,慈雲山中心 大快活 (非住宅),11/07/2020,1491
黃大仙,慈雲山中心 大快活 (非住宅),16/07/2020,"1491, 1699"
黃大仙,慈雲山中心 大快活 (非住宅),16/7/2020,"1491, 1699"
黃大仙,慈雲山中心 大快活 (非住宅),18/07/2020,"1491, 1699, 1744"
黃大仙,慈雲山中心 大快活 (非住宅),18/07/2020,1744
黃大仙,慈雲山中心 大快活 (非住宅),18/7/2020,1744
黃大仙,慈雲山中心 太興 (非住宅),13/07/2020,1902
黃大仙,慈雲山中心 太興 (非住宅),13/7/2020,1902
黃大仙,慈雲山中心 手作功夫茶 (非住宅),15/07/2020,2202
黃大仙,慈雲山中心 手作功夫茶 (非住宅),15/7/2020,2202
黃大仙,慈雲山中心 星泰灣 (非住宅),12/07/2020,1902
黃大仙,慈雲山中心 星泰灣 (非住宅),12/7/2020,1902
黃大仙,慈雲山中心 森美奧厨房 (非住宅),11/07/2020,"1520, 2120"
黃大仙,慈雲山中心 森美奧厨房 (非住宅),11/07/2020,1520
黃大仙,慈雲山中心 森美奧厨房 (非住宅),11/7/2020,"1520, 2120"
黃大仙,慈雲山中心 海天堂 (非住宅),11/07/2020,1520
黃大仙,慈雲山中心 海天堂 (非住宅),11/7/2020,1520
黃大仙,慈雲山中心 湯加 (非住宅),12/07/2020,1603
黃大仙,慈雲山中心 湯加 (非住宅),12/7/2020,1603
黃大仙,慈雲山中心 百匯軒 (非住宅),14/07/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1662, 1666, 1698, 1702"
黃大仙,慈雲山中心 百匯軒 (非住宅),16/07/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1662, 1666, 1698, 1702, 2035, 2086"
黃大仙,慈雲山中心 百匯軒 (非住宅),16/7/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1662, 1666, 1698, 1702, 2035, 2086"
黃大仙,慈雲山中心 百匯軒 (非住宅),17/07/2020,"1365,1393, 1424, 1425, 1515, 1538, 1607,1662, 1666, 2035, 2086"
黃大仙,慈雲山中心 百匯軒 (非住宅),17/07/2020,"1365,1393, 1424, 1425, 1515, 1538, 1607,1662, 1666, 2035, 2086, 2187"
黃大仙,慈雲山中心 翠河餐廳 (非住宅),11/07/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1744, 1756, 1841"
黃大仙,慈雲山中心 翠河餐廳 (非住宅),18/07/2020,"1425, 1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1744, 1756, 1841, 1844, 2130, 2636, 2187"
黃大仙,慈雲山中心 翠河餐廳 (非住宅),18/07/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1744, 1756, 1841, 1844, 2130, 2636"
黃大仙,慈雲山中心 翠河餐廳 (非住宅),18/07/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1744, 1756, 1841, 2130"
黃大仙,慈雲山中心 翠河餐廳 (非住宅),18/07/2020,2130
黃大仙,慈雲山中心 翠河餐廳 (非住宅),18/7/2020,"1430, 1440, 1444, 1445, 1484, 1519, 1531, 1532, 1555, 1586, 1605, 1744, 1756, 1841, 2130"
黃大仙,慈雲山中心 肯德基 (非住宅),13/07/2020,1845
黃大仙,慈雲山中心 肯德基家鄉雞 (非住宅),13/07/2020,1845
黃大仙,慈雲山中心 肯德基家鄉雞 (非住宅),13/7/2020,1845
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),13/07/2020,"1477, 1514, 1517, 1534,  1555, 1567, 1569, 1572, 1666, 1744, 1757, 1802"
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),13/07/2020,"1477, 1514, 1517, 1534,  1555, 1567, 1569, 1572, 1666, 1744, 1757, 1802, 2187"
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),13/07/2020,"1477, 1514, 1517, 1534, 1555, 1567, 1569, 1572, 1666, 1744, 1757, 1802"
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),13/07/2020,"1477, 1514, 1517, 1534, 1555, 1567, 1569, 1572, 1666, 1744, 1757, 1802, 1819, 2187"
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),13/07/2020,"1477, 1514, 1517, 1534, 1555, 1567, 1569, 1572, 1666, 1744, 1757, 1802, 1819, 2187, 2636"
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),13/7/2020,"1477, 1514, 1517, 1534, 1555, 1567, 1569, 1572, 1666, 1744, 1757, 1802, 1819, 2187"
黃大仙,慈雲山中心 譚仔三哥米線 (非住宅),16/07/2020,1896
黃大仙,慈雲山中心 譚仔三哥米線 (非住宅),16/7/2020,1896
黃大仙,慈雲山中心 阮蘭坊 (非住宅),07/07/2020,1383
黃大仙,慈雲山中心 香葉灣 (非住宅),12/07/2020,1902
黃大仙,慈雲山中心 麗都軒 (非住宅),18/07/2020,1786
黃大仙,慈雲山中心 麗都軒 (非住宅),18/7/2020,1786
黃大仙,慈雲山中心 麥當勞 (非住宅),08/07/2020,1531
黃大仙,慈雲山中心 麥當勞 (非住宅),13/07/2020,1555
黃大仙,慈雲山慈康邨康添樓,,1682
黃大仙,慈雲山慈康邨康添樓,,1683
黃大仙,慈雲山慈愛苑愛聰閣,,1687
黃大仙,慈雲山慈樂邨樂信樓,,1669
黃大仙,斧山道運動場 (非住宅),16/07/2020,1640
黃大仙,斧山道運動場 (非住宅),16/7/2020,1640
黃大仙,新光中心 富臨皇宮 (非住宅),12/07/2020,1598
黃大仙,新光中心 富臨皇宮 (非住宅),12/7/2020,1598
黃大仙,新光中心 富臨皇宮 (非住宅),20/07/2020,"1598, 2298"
黃大仙,新華樓 (非住宅),15/07/2020,1798
黃大仙,新華樓 (非住宅),15/7/2020,1798
黃大仙,新蒲崗爵祿街36號,,1507
黃大仙,新蒲崗爵祿街36號,,1508
黃大仙,星河明居C座,,1866
黃大仙,曉暉花園5座 (非住宅),17/07/2020,1869
黃大仙,曉暉花園5座 (非住宅),17/7/2020,1869
黃大仙,東頭(二)邨興東樓,,2275
黃大仙,東頭邨（二）貴東樓,,1602
黃大仙,樂富廣場 (非住宅),17/07/2020,"1695, 1774"
黃大仙,樂富廣場 (非住宅),17/07/2020,1774
黃大仙,樂富廣場 (非住宅),17/7/2020,"1695, 1774"
黃大仙,樂富廣場 (非住宅),26/07/2020,"1695, 1774, 2191, 2786"
黃大仙,樂富廣場 元氣壽司 (非住宅),15/07/2020,2008
黃大仙,樂富廣場 元氣壽司 (非住宅),15/7/2020,2008
黃大仙,樂富廣場 大家樂 (非住宅),13/07/2020,1622
黃大仙,樂富廣場 大家樂 (非住宅),13/7/2020,1622
黃大仙,樂富邨宏逸樓,,2191
黃大仙,樂富邨宏逸樓,,2272
黃大仙,樂富邨宏逸樓,,2406
黃大仙,樂富邨宏逸樓,,2438
黃大仙,樂富邨樂民樓,,1563
黃大仙,橫頭磡邨宏基樓,,1774
黃大仙,橫頭磡邨宏基樓,,2008
黃大仙,橫頭磡邨宏安樓,,1632
黃大仙,橫頭磡邨宏安樓,,1899
黃大仙,橫頭磡邨宏安樓,,1900
黃大仙,毓華街42號  (非住宅),12/07/2020,"1445, 1841"
黃大仙,毓華街42號  (非住宅),12/7/2020,"1445, 1841"
黃大仙,毓華街42號 (非住宅),10/07/2020,1445
黃大仙,毓華街42號 (非住宅),12/07/2020,"1445, 1841"
黃大仙,毓華街58號 (非住宅),14/07/2020,"1477, 1679"
黃大仙,毓華街58號 (非住宅),14/7/2020,"1477, 1679"
黃大仙,毓華街58號 (非住宅),20/07/2020,"1477, 1679, 2259"
黃大仙,毓華里12-14號 時代冰室 (非住宅),10/07/2020,"1358, 1359, 1702"
黃大仙,毓華里12-14號 時代冰室 (非住宅),10/7/2020,"1358, 1359, 1702"
黃大仙,毓華里8號永發大廈,,1598
黃大仙,永發大廈 (非住宅),18/07/2020,"1487, 1832"
黃大仙,永發大廈 (非住宅),18/07/2020,"1487, 1832, 1956"
黃大仙,永發大廈 (非住宅),18/7/2020,"1487, 1832, 1956"
黃大仙,永發大廈,,1718
黃大仙,沙田坳邨順田樓,,1699
黃大仙,沙田坳邨順田樓,,1709
黃大仙,海港花園3座,,1748
黃大仙,海港花園3座,,1769
黃大仙,海港花園3座,,1930
黃大仙,清水灣道21號文德樓 (非住宅),05/07/2020,1322
黃大仙,爵祿街32號 (非住宅),13/07/2020,1862
黃大仙,爵祿街32號 (非住宅),13/7/2020,1862
黃大仙,爵祿街33號 (非住宅),13/07/2020,1862
黃大仙,牛池灣市政大廈 (非住宅),14/07/2020,"1371, 1388, 1389, 1394, 1467, 1468, 1597, 1671, 1710, 1854"
黃大仙,牛池灣市政大廈 (非住宅),19/07/2020,"1371, 1388, 1389, 1394, 1467, 1468, 1523, 1597, 1671, 1710, 1767, 1834, 1854, 2094"
黃大仙,牛池灣市政大廈 (非住宅),19/07/2020,"1371, 1388, 1389, 1394, 1467, 1468, 1597, 1671, 1710, 1767, 1834, 1854"
黃大仙,牛池灣市政大廈 (非住宅),19/07/2020,"1371, 1388, 1389, 1394, 1467, 1468, 1597, 1671, 1710, 1767, 1834, 1854, 2094"
黃大仙,牛池灣市政大廈 (非住宅),19/7/2020,"1371, 1388, 1389, 1394, 1467, 1468, 1597, 1671, 1710, 1767, 1834, 1854, 2094"
黃大仙,牛池灣西村,,2432
黃大仙,現崇山商場 (非住宅),20/07/2020,2214
黃大仙,現崇山商場 (非住宅),20/7/2020,2214
黃大仙,現崇山商場 (非住宅),22/07/2020,"2214, 2240"
黃大仙,現崇山商場 大自然素食 (非住宅),09/07/2020,1477
黃大仙,現崇山商場 彩晶軒 (非住宅),18/07/2020,"1607, 1876"
黃大仙,現崇山商場 彩晶軒 (非住宅),18/7/2020,"1607, 1876"
黃大仙,竹園北邨松園樓,,2803
黃大仙,竹園北邨松園樓,,2804
黃大仙,竹園北邨松園樓,,2821
黃大仙,竹園北邨桃園樓,,1740
黃大仙,竹園北邨桃園樓,,2102
黃大仙,竹園北邨桃園樓,,2462
黃大仙,竹園北邨桃園樓,,2808
黃大仙,竹園北邨橡園樓,,2117
黃大仙,竹園北邨橡園樓,,2437
黃大仙,竹園南邨 (非住宅),11/07/2020,1603
黃大仙,竹園南邨 (非住宅),11/7/2020,1603
黃大仙,竹園南邨秀園樓,,1677
黃大仙,竹園南邨華園樓,,1415
黃大仙,竹園南邨貴園樓,,1750
黃大仙,竹園南邨貴園樓,,1939
黃大仙,竹園南邨趣園樓,,2104
黃大仙,竹園南邨趣園樓,,2105
黃大仙,竹園南邨麗園樓,,1301
黃大仙,竹園商場 (非住宅),15/07/2020,"1750, 1939"
黃大仙,竹園商場 (非住宅),19/07/2020,"1547, 1750, 1939, 2104"
黃大仙,竹園商場 (非住宅),19/7/2020,"1547, 1750, 1939, 2104"
黃大仙,竹園商場 McDonalds (非住宅),14/07/2020,1750
黃大仙,竹園商場 麥當勞 (非住宅),14/07/2020,1750
黃大仙,竹園商場 麥當勞 (非住宅),14/7/2020,1750
黃大仙,竹園街市 (非住宅),14/07/2020,1750
黃大仙,竹園街市 (非住宅),14/7/2020,1750
黃大仙,竹園邨鵬程苑,,1492
黃大仙,翠竹花園13座,,2792
黃大仙,翠竹花園14座,,1651
黃大仙,翠竹花園2座,,1842
黃大仙,翠竹花園2座,,1884
黃大仙,翠竹花園7座,,2513
黃大仙,翠竹花園7座,,2711
黃大仙,翠鳳樓,,2673
黃大仙,翠鳳樓,,2743
黃大仙,聖母書院 (非住宅),07/07/2020,1331
黃大仙,聖母醫院 (非住宅),16/07/2020,"1331, 1815"
黃大仙,聖母醫院 (非住宅),16/07/2020,"1331, 1815, 2187"
黃大仙,聖母醫院 (非住宅),16/7/2020,"1331, 1815"
黃大仙,芳華里2號 曉壽司 (非住宅),10/07/2020,1531
黃大仙,芳華里2號 曉壽司 (非住宅),10/7/2020,1531
黃大仙,荷里活廣場 (非住宅),17/07/2020,"1665, 1845"
黃大仙,荷里活廣場 (非住宅),17/07/2020,"1665, 1845, 2024"
黃大仙,荷里活廣場 (非住宅),17/07/2020,1665
黃大仙,荷里活廣場 (非住宅),17/7/2020,"1665, 1845, 2024"
黃大仙,荷里活廣場 (非住宅),18/07/2020,"1665, 1845, 2024, 2139"
黃大仙,荷里活廣場 (非住宅),18/07/2020,2139
黃大仙,荷里活廣場 夏麵館 (非住宅),10/07/2020,1869
黃大仙,荷里活廣場 夏麵館 (非住宅),10/7/2020,1869
黃大仙,荷里活廣場 大快活 (非住宅),10/07/2020,1491
黃大仙,荷里活廣場 大快活 (非住宅),10/7/2020,1491
黃大仙,荷里活廣場 抹茶館 (非住宅),10/07/2020,1666
黃大仙,荷里活廣場 抹茶館 (非住宅),10/7/2020,1666
黃大仙,荷里活廣場 牛八和牛燒肉屋 (非住宅),09/07/2020,1750
黃大仙,荷里活廣場 聯盛宴 (非住宅),09/07/2020,1666
黃大仙,荷里活廣場 麥當勞 (非住宅),16/07/2020,1637
黃大仙,荷里活廣場 麥當勞 (非住宅),16/7/2020,1637
黃大仙,華基大樓 (非住宅),16/07/2020,1720
黃大仙,華基大樓 (非住宅),16/7/2020,1720
黃大仙,華懋工業大廈 (非住宅),09/07/2020,"1635, 1642, 1738, 1747, 1831, 1889"
黃大仙,華懋工業大廈 (非住宅),09/07/2020,"1635, 1642, 1738, 1747, 1831, 1889, 1990, 1987"
黃大仙,華懋工業大廈 (非住宅),09/07/2020,"1831, 1889"
黃大仙,華懋工業大廈 (非住宅),9/7/2020,"1635, 1642, 1738, 1747, 1831, 1889, 1990, 1987"
黃大仙,萬寶大廈,,1835
黃大仙,萬寶大廈,,1843
黃大仙,萬寶大廈,,1844
黃大仙,萬寶大廈,,1934
黃大仙,萬寶大廈,,1935
黃大仙,萬年戲院大廈 (非住宅),12/07/2020,"1507, 1508"
黃大仙,萬年戲院大廈 (非住宅),12/7/2020,"1507, 1508"
黃大仙,萬年戲院大廈 嘉豐茶餐廳 (非住宅),07/07/2020,1532
黃大仙,萬年戲院大廈 嘉豐茶餐廳 (非住宅),12/07/2020,1532
黃大仙,萬年戲院大廈 嘉豐茶餐廳 (非住宅),12/7/2020,1532
黃大仙,萬年戲院大廈 敘苑粉麵茶餐廳 (非住宅),18/07/2020,1959
黃大仙,萬年戲院大廈 敘苑粉麵茶餐廳 (非住宅),18/7/2020,1959
黃大仙,萬年戲院大廈,,1311
黃大仙,萬年戲院大廈,,1407
黃大仙,萬年戲院大廈,,1430
黃大仙,蒲明里6、8、10、12號及蒲惠里11號 (非住宅),12/07/2020,"1310, 1311, 1312, 1321, 1408, 1410, 1591, 1659"
黃大仙,蒲明里6、8、10、12號及蒲惠里11號 (非住宅),12/7/2020,"1310, 1311, 1312, 1321, 1408, 1410, 1591, 1659"
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1298
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1302
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1307
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1316
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1323
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1334
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1335
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1336
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1337
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1338
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1339
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1340
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1341
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1342
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1343
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1344
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1345
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1346
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1347
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1348
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1349
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1350
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1351
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1352
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1353
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1354
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1360
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1395
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,,1560
黃大仙,蒲英里2-8號慈華大廈,,1705
黃大仙,衍慶街2-32號新蒲崗大廈,,1757
黃大仙,觀鳳樓,,1668
黃大仙,譽‧港灣8座,,2473
黃大仙,譽．港灣8庢,,2207
黃大仙,豪苑 百好名宴 (非住宅),09/07/2020,1842
黃大仙,豪苑商場 京都大酒樓 (非住宅),14/07/2020,1583
黃大仙,豪苑商場 京都大酒樓 (非住宅),14/7/2020,1583
黃大仙,貴池徑2號 (非住宅),06/07/2020,1388
黃大仙,路德會沙崙堂幼稚園 (慈愛分校) (非住宅),10/07/2020,1551
黃大仙,路德會沙崙堂幼稚園 (慈愛分校) (非住宅),10/7/2020,1551
黃大仙,采頤花園 大快活 (非住宅),11/07/2020,1612
黃大仙,采頤花園 大快活 (非住宅),11/7/2020,1612
黃大仙,采頤花園1座,,2837
黃大仙,采頤花園5座,,2650
黃大仙,采頤花園7座,,1970
黃大仙,銀鳳街41號,,2615
黃大仙,錦安樓 (非住宅),10/07/2020,"1519, 1521, 1539"
黃大仙,錦安樓 (非住宅),18/07/2020,"1519, 1521, 1539, 2114, 2121"
黃大仙,錦安樓 (非住宅),18/7/2020,"1519, 1521, 1539, 2114, 2121"
黃大仙,長樂樓 (非住宅),18/07/2020,2303
黃大仙,雙鳳街街市 (非住宅),16/07/2020,1681
黃大仙,雙鳳街街市 (非住宅),18/07/2020,"1681, 1862"
黃大仙,雙鳳街街市 (非住宅),18/7/2020,"1681, 1862"
黃大仙,順天邨天衡樓,,1680
黃大仙,香港九龍貝爾特酒店 (非住宅),14/07/2020,1633
黃大仙,香港九龍貝爾特酒店 (非住宅),14/7/2020,1633
黃大仙,香港九龍貝爾特酒店,,1633
黃大仙,香港神託會培敦中學 (非住宅),16/07/2020,1637
黃大仙,香港神託會培敦中學 (非住宅),16/7/2020,1637
